Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
0,medianEntropy > 2.69,0.2443,0.7936378466557912,1.0,1.0,1.0
1,medianEntropy <= 2.65,0.2512,0.9276807980049875,-1.0,-1.0,-1.0
2,medianEntropy <= 2.68,0.4881,0.8115789473684211,1.0,1.0,1.0
3,medianEntropy > 2.68,0.5021,0.6590241034685479,1.0,1.0,1.0
4,medianEntropy > 2.68,0.4966,0.6635576282478348,1.0,1.0,-1.0
5,medianEntropy <= 2.68,0.4976,0.8002853067047075,1.0,1.0,1.0
6,medianEntropy > 2.68,0.4991,0.6815144766146993,1.0,1.0,1.0
7,medianEntropy <= 2.68,0.4949,0.8019966722129783,1.0,1.0,1.0
8,medianEntropy <= 2.65,0.2456,0.9429824561403509,-1.0,-1.0,-1.0
9,medianEntropy > 2.68,0.5064,0.6652789342214821,1.0,1.0,1.0
10,meanEntropy <= 2.68,0.5034,0.8284371327849589,-1.0,-1.0,1.0
11,meanEntropy <= 2.66,0.2533,0.9534883720930233,-1.0,-1.0,-1.0
12,meanEntropy > 2.69,0.248,0.7874465049928673,1.0,1.0,1.0
13,meanEntropy <= 2.66,0.2534,0.9647577092511013,-1.0,-1.0,-1.0
14,medianEntropy > 2.69,0.2491,0.8063725490196079,1.0,1.0,1.0
15,meanEntropy <= 2.68,0.509,0.8189349112426035,-1.0,-1.0,-1.0
16,medianEntropy > 2.69,0.2515,0.8039950062421972,1.0,1.0,-1.0
17,medianEntropy <= 2.65,0.2547,0.940149625935162,-1.0,-1.0,-1.0
18,medianEntropy <= 2.68,0.4962,0.8207547169811321,-1.0,-1.0,-1.0
19,medianEntropy > 2.68,0.4869,0.6931124673060157,1.0,1.0,1.0
20,medianEntropy > 2.69,0.2435,0.7774750227066304,1.0,1.0,1.0
21,medianEntropy > 2.69,0.2532,0.781354051054384,1.0,1.0,1.0
22,medianEntropy > 2.68,0.501,0.6671790930053805,1.0,1.0,1.0
23,meanEntropy > 2.68,0.5018,0.6561199000832639,1.0,1.0,1.0
24,meanEntropy > 2.69,0.2547,0.7891566265060241,1.0,1.0,-1.0
25,meanEntropy <= 2.66,0.2528,0.9573170731707317,-1.0,-1.0,-1.0
27,meanEntropy <= 2.66,0.2555,0.9476309226932669,-1.0,-1.0,-1.0
28,meanEntropy > 2.68,0.5038,0.6701195219123506,1.0,1.0,1.0
29,medianEntropy > 2.69,0.2561,0.7874465049928673,1.0,1.0,1.0
30,meanEntropy > 2.69,0.2467,0.7780157030692363,1.0,1.0,1.0
31,medianEntropy <= 2.68,0.5033,0.8043297252289758,-1.0,-1.0,-1.0
32,medianEntropy <= 2.68,0.5034,0.80927291886196,1.0,1.0,-1.0
33,meanEntropy <= 2.68,0.5017,0.8013318534961155,-1.0,-1.0,1.0
34,medianEntropy <= 2.65,0.2537,0.9326683291770573,-1.0,-1.0,-1.0
35,medianEntropy > 2.68,0.5035,0.6709470304975923,1.0,1.0,1.0
36,medianEntropy <= 2.65,0.2578,0.942643391521197,-1.0,-1.0,-1.0
37,medianEntropy > 2.69,0.2522,0.7952559300873908,1.0,1.0,1.0
38,medianEntropy <= 2.65,0.259,0.9534883720930233,-1.0,-1.0,-1.0
39,medianEntropy > 2.69,0.2513,0.7901614142966948,1.0,1.0,1.0
40,meanEntropy <= 2.66,0.2469,0.940149625935162,-1.0,-1.0,-1.0
41,medianEntropy > 2.69,0.2601,0.7952047952047953,1.0,1.0,1.0
42,meanEntropy > 2.69,0.2607,0.7693006357856494,1.0,1.0,1.0
43,meanEntropy > 2.68,0.5022,0.6570226196738559,1.0,1.0,1.0
44,meanEntropy > 2.69,0.2454,0.7913429522752498,1.0,1.0,1.0
45,meanEntropy > 2.69,0.245,0.798753339269813,1.0,1.0,1.0
46,medianEntropy > 2.68,0.4983,0.6550612508059317,1.0,1.0,1.0
47,meanEntropy <= 2.66,0.253,0.9251870324189526,-1.0,-1.0,-1.0
48,medianEntropy > 2.69,0.2599,0.784,1.0,1.0,1.0
49,medianEntropy > 2.68,0.5022,0.6482345103264491,1.0,1.0,1.0
50,meanEntropy <= 2.66,0.2519,0.9534883720930233,-1.0,-1.0,-1.0
51,meanEntropy <= 2.66,0.2557,0.96,-1.0,-1.0,-1.0
52,medianEntropy > 2.68,0.4942,0.6708860759493671,1.0,1.0,1.0
53,medianEntropy <= 2.65,0.2468,0.9751243781094527,-1.0,-1.0,-1.0
54,medianEntropy > 2.69,0.2604,0.7917261055634808,1.0,1.0,1.0
55,medianEntropy <= 2.65,0.2522,0.9376558603491272,-1.0,-1.0,-1.0
56,medianEntropy <= 2.68,0.5038,0.8093567251461988,1.0,1.0,1.0
57,meanEntropy > 2.68,0.4993,0.6502057613168725,1.0,1.0,1.0
58,medianEntropy <= 2.65,0.2493,0.9545454545454546,-1.0,-1.0,-1.0
59,meanEntropy <= 2.66,0.2418,0.9422492401215805,-1.0,-1.0,-1.0
60,medianEntropy > 2.69,0.2483,0.7889160554197229,1.0,1.0,1.0
61,medianEntropy > 2.68,0.5053,0.6627810158201499,1.0,1.0,1.0
62,medianEntropy > 2.68,0.4958,0.6562291805463024,1.0,1.0,1.0
63,meanEntropy > 2.69,0.245,0.8057713651498335,1.0,1.0,1.0
64,meanEntropy <= 2.66,0.2605,0.9301745635910225,-1.0,-1.0,-1.0
65,medianEntropy <= 2.65,0.2457,0.9728506787330317,-1.0,-1.0,-1.0
66,medianEntropy > 2.69,0.2521,0.7740324594257179,1.0,1.0,1.0
67,meanEntropy <= 2.68,0.4935,0.818830242510699,1.0,1.0,1.0
68,medianEntropy > 2.68,0.5039,0.659400544959128,1.0,1.0,1.0
69,medianEntropy <= 2.68,0.4978,0.8099173553719008,-1.0,-1.0,-1.0
70,medianEntropy > 2.68,0.5039,0.6536731634182908,1.0,1.0,1.0
71,medianEntropy <= 2.68,0.504,0.8254716981132075,-1.0,-1.0,-1.0
72,meanEntropy <= 2.68,0.5011,0.7892107892107892,-1.0,-1.0,-1.0
73,medianEntropy <= 2.65,0.2457,0.9368770764119602,-1.0,-1.0,-1.0
74,meanEntropy > 2.68,0.5121,0.6704446381865736,1.0,1.0,-1.0
75,medianEntropy > 2.69,0.2509,0.81169757489301,1.0,1.0,1.0
76,medianEntropy <= 2.68,0.5028,0.8380355276907001,-1.0,-1.0,1.0
77,medianEntropy > 2.68,0.5049,0.6641045349730976,1.0,1.0,1.0
78,medianEntropy <= 2.65,0.2485,0.9292452830188679,-1.0,-1.0,-1.0
79,meanEntropy > 2.69,0.2508,0.7872127872127872,1.0,1.0,1.0
80,medianEntropy > 2.69,0.2508,0.7940074906367042,1.0,1.0,1.0
81,meanEntropy > 2.69,0.2482,0.7950377562028047,1.0,1.0,1.0
82,medianEntropy <= 2.68,0.4955,0.8121720881427072,-1.0,-1.0,1.0
83,medianEntropy > 2.69,0.2587,0.7929910350448248,1.0,1.0,1.0
84,medianEntropy > 2.69,0.2492,0.7991120976692564,1.0,1.0,1.0
85,meanEntropy > 2.68,0.5052,0.6981132075471698,1.0,1.0,1.0
86,medianEntropy > 2.68,0.5023,0.659400544959128,1.0,1.0,-1.0
87,meanEntropy <= 2.68,0.5028,0.8268456375838926,1.0,1.0,1.0
88,meanEntropy <= 2.66,0.2529,0.9276807980049875,-1.0,-1.0,-1.0
89,medianEntropy <= 2.65,0.2499,0.9331742243436754,-1.0,-1.0,-1.0
90,medianEntropy <= 2.68,0.4988,0.8274809160305343,-1.0,-1.0,1.0
91,meanEntropy <= 2.68,0.5027,0.8195754716981132,-1.0,-1.0,-1.0
92,medianEntropy <= 2.65,0.2489,0.9301397205588823,-1.0,-1.0,-1.0
93,medianEntropy > 2.68,0.4966,0.6633366633366633,1.0,1.0,1.0
94,meanEntropy <= 2.68,0.4982,0.8143459915611815,1.0,1.0,-1.0
95,medianEntropy <= 2.68,0.5075,0.7902097902097902,-1.0,-1.0,1.0
96,medianEntropy <= 2.65,0.2483,0.9225967540574282,-1.0,-1.0,-1.0
97,medianEntropy > 2.69,0.2466,0.7890070921985816,1.0,1.0,1.0
98,medianEntropy <= 2.68,0.4979,0.8159771754636234,-1.0,-1.0,1.0
99,medianEntropy <= 2.68,0.5005,0.833095577746077,1.0,1.0,1.0
100,medianEntropy > 2.68,0.5027,0.6634615384615384,1.0,1.0,1.0
101,medianEntropy > 2.69,0.2469,0.7920072661217076,1.0,1.0,1.0
102,meanEntropy <= 2.66,0.2474,0.946843853820598,-1.0,-1.0,-1.0
103,medianEntropy <= 2.68,0.503,0.8159831756046267,-1.0,-1.0,-1.0
104,medianEntropy <= 2.68,0.501,0.7905263157894736,1.0,1.0,1.0
105,meanEntropy > 2.68,0.5005,0.6920877025738799,1.0,1.0,1.0
106,meanEntropy <= 2.66,0.2503,0.9447852760736196,-1.0,-1.0,-1.0
107,meanEntropy <= 2.66,0.2467,0.9569230769230769,-1.0,-1.0,-1.0
108,medianEntropy > 2.69,0.2514,0.7991120976692564,1.0,1.0,-1.0
109,medianEntropy <= 2.68,0.5028,0.7982017982017982,-1.0,-1.0,-1.0
110,medianEntropy > 2.69,0.2457,0.8067092651757188,1.0,1.0,1.0
111,meanEntropy > 2.69,0.2472,0.8042704626334519,1.0,1.0,1.0
112,medianEntropy <= 2.65,0.2522,0.9334442595673876,-1.0,-1.0,-1.0
113,medianEntropy <= 2.68,0.5008,0.8157894736842105,1.0,1.0,1.0
114,medianEntropy > 2.69,0.2435,0.784741144414169,1.0,1.0,-1.0
115,medianEntropy <= 2.65,0.246,0.9201995012468828,-1.0,-1.0,-1.0
116,medianEntropy <= 2.65,0.2479,0.9646017699115044,-1.0,-1.0,-1.0
117,meanEntropy <= 2.68,0.5031,0.8057713651498335,1.0,1.0,1.0
118,medianEntropy > 2.69,0.2519,0.7668609492089925,1.0,1.0,1.0
119,medianEntropy <= 2.68,0.5005,0.8253477588871716,-1.0,-1.0,1.0
120,medianEntropy > 2.69,0.2424,0.7893442622950819,1.0,1.0,1.0
121,medianEntropy > 2.68,0.5065,0.6730906495360457,1.0,1.0,1.0
122,meanEntropy > 2.68,0.5043,0.6869037294015612,1.0,1.0,1.0
123,medianEntropy <= 2.65,0.2442,0.9351851851851852,-1.0,-1.0,-1.0
124,medianEntropy <= 2.65,0.2527,0.95,-1.0,-1.0,-1.0
125,medianEntropy <= 2.68,0.4942,0.8325581395348837,-1.0,-1.0,1.0
126,meanEntropy <= 2.68,0.5045,0.8302107728337237,-1.0,-1.0,-1.0
127,medianEntropy <= 2.68,0.4873,0.7974568574023615,1.0,1.0,1.0
128,medianEntropy > 2.69,0.2468,0.7865168539325843,1.0,1.0,1.0
129,meanEntropy <= 2.68,0.4939,0.8018318068276437,-1.0,-1.0,1.0
130,medianEntropy <= 2.65,0.2484,0.9226932668329177,-1.0,-1.0,-1.0
131,medianEntropy > 2.69,0.2488,0.8084848484848485,1.0,1.0,1.0
132,meanEntropy <= 2.68,0.4966,0.8068276436303081,1.0,1.0,1.0
133,meanEntropy <= 2.68,0.5038,0.8201058201058201,-1.0,-1.0,1.0
134,medianEntropy <= 2.68,0.5015,0.8062678062678063,-1.0,-1.0,-1.0
135,meanEntropy > 2.68,0.5044,0.6546623794212219,1.0,1.0,1.0
136,medianEntropy > 2.68,0.4977,0.6832298136645962,1.0,1.0,1.0
137,medianEntropy > 2.69,0.2482,0.8012048192771084,1.0,1.0,1.0
138,meanEntropy > 2.69,0.2501,0.7812187812187812,1.0,1.0,1.0
139,medianEntropy <= 2.65,0.249,0.9449760765550239,-1.0,-1.0,1.0
140,medianEntropy <= 2.65,0.2534,0.9442724458204335,-1.0,-1.0,-1.0
141,medianEntropy <= 2.68,0.4969,0.8174386920980926,-1.0,-1.0,1.0
142,medianEntropy > 2.69,0.2567,0.7932535364526659,1.0,1.0,1.0
144,meanEntropy <= 2.68,0.4936,0.8531746031746031,-1.0,-1.0,1.0
145,meanEntropy > 2.69,0.2396,0.7951020408163265,1.0,1.0,1.0
146,medianEntropy <= 2.65,0.2501,0.9601328903654485,-1.0,-1.0,-1.0
147,meanEntropy <= 2.68,0.5074,1.0,1.0,1.0,1.0
148,medianEntropy <= 2.65,0.2484,0.9276807980049875,-1.0,-1.0,-1.0
149,meanEntropy > 2.69,0.2544,0.7863475177304965,1.0,1.0,1.0
150,medianEntropy <= 2.65,0.2476,0.9444444444444444,-1.0,-1.0,-1.0
151,medianEntropy <= 2.68,0.5021,0.8089887640449438,-1.0,-1.0,-1.0
152,medianEntropy <= 2.65,0.2417,0.9658119658119658,-1.0,-1.0,-1.0
153,medianEntropy > 2.68,0.5061,0.6792604501607717,1.0,1.0,1.0
154,medianEntropy <= 2.68,0.4993,0.8079748163693599,-1.0,-1.0,1.0
155,medianEntropy <= 2.68,0.4938,0.8150134048257373,-1.0,-1.0,1.0
156,medianEntropy <= 2.68,0.4944,0.8503740648379052,-1.0,-1.0,-1.0
157,medianEntropy <= 2.65,0.2479,0.9201995012468828,-1.0,-1.0,-1.0
158,meanEntropy <= 2.66,0.2466,0.9401993355481728,-1.0,-1.0,-1.0
159,meanEntropy <= 2.68,0.4981,0.8114209827357237,1.0,1.0,1.0
160,medianEntropy <= 2.68,0.4961,0.8235294117647058,1.0,1.0,1.0
161,medianEntropy <= 2.65,0.2465,0.9440993788819876,-1.0,-1.0,-1.0
162,meanEntropy <= 2.66,0.2559,0.9650655021834061,-1.0,-1.0,-1.0
163,medianEntropy <= 2.65,0.2509,0.9328703703703703,-1.0,-1.0,-1.0
164,meanEntropy <= 2.68,0.4975,0.8153200419727177,-1.0,-1.0,-1.0
165,meanEntropy > 2.69,0.245,0.7744468236973591,1.0,1.0,1.0
166,medianEntropy <= 2.65,0.2538,0.9476309226932669,-1.0,-1.0,-1.0
167,medianEntropy > 2.68,0.4945,0.655349135169763,1.0,1.0,1.0
168,medianEntropy > 2.69,0.2498,0.805115712545676,1.0,1.0,1.0
169,medianEntropy > 2.68,0.5028,0.6684831970935513,1.0,1.0,1.0
170,meanEntropy <= 2.66,0.2537,0.9181636726546906,-1.0,-1.0,-1.0
171,medianEntropy > 2.69,0.2499,0.8059914407988588,1.0,1.0,1.0
172,meanEntropy <= 2.66,0.2433,0.9401993355481728,-1.0,-1.0,-1.0
173,medianEntropy > 2.68,0.5033,0.6479631053036126,1.0,1.0,1.0
174,meanEntropy > 2.68,0.4992,0.6652542372881356,1.0,1.0,1.0
175,meanEntropy > 2.68,0.5112,0.6663336663336663,1.0,1.0,1.0
176,medianEntropy <= 2.65,0.2465,0.9501661129568106,-1.0,-1.0,-1.0
177,meanEntropy > 2.68,0.499,0.6516773733047823,1.0,1.0,1.0
178,meanEntropy <= 2.66,0.2508,0.9276807980049875,-1.0,-1.0,-1.0
179,meanEntropy > 2.68,0.4982,0.6582278481012658,1.0,1.0,1.0
180,meanEntropy <= 2.66,0.2618,0.9534883720930233,-1.0,-1.0,-1.0
181,medianEntropy > 2.68,0.5072,0.6668517490283176,1.0,1.0,1.0
182,meanEntropy <= 2.66,0.2485,0.9326683291770573,-1.0,-1.0,-1.0
183,medianEntropy > 2.69,0.2548,0.7986447241045499,1.0,1.0,1.0
184,meanEntropy <= 2.68,0.4944,0.8232217573221757,1.0,1.0,-1.0
185,meanEntropy <= 2.68,0.5023,0.8161328588374852,-1.0,-1.0,-1.0
186,medianEntropy <= 2.68,0.507,0.8261538461538461,-1.0,-1.0,-1.0
187,medianEntropy <= 2.65,0.259,0.9467084639498433,-1.0,-1.0,-1.0
188,medianEntropy <= 2.65,0.2486,0.953416149068323,-1.0,-1.0,-1.0
189,medianEntropy <= 2.65,0.2499,0.9480122324159022,-1.0,-1.0,-1.0
190,medianEntropy <= 2.65,0.2513,0.9476309226932669,-1.0,-1.0,1.0
191,medianEntropy <= 2.68,0.4953,0.8273894436519258,-1.0,-1.0,1.0
192,medianEntropy > 2.69,0.2522,0.8081918081918081,1.0,1.0,1.0
193,medianEntropy > 2.69,0.2519,0.7914230019493177,1.0,1.0,1.0
194,medianEntropy <= 2.65,0.2511,0.9376558603491272,-1.0,-1.0,-1.0
195,medianEntropy <= 2.68,0.4922,0.8248175182481752,1.0,1.0,-1.0
196,medianEntropy <= 2.68,0.5014,0.8041958041958042,-1.0,-1.0,1.0
197,medianEntropy > 2.69,0.2465,0.7898832684824902,1.0,1.0,1.0
198,meanEntropy > 2.68,0.4953,0.6607858861267041,1.0,1.0,-1.0
199,medianEntropy > 2.69,0.2499,0.7790948275862069,1.0,1.0,1.0
200,meanEntropy <= 2.66,0.2492,0.9409937888198758,-1.0,-1.0,-1.0
201,meanEntropy <= 2.68,0.5125,0.8373751783166904,-1.0,-1.0,-1.0
202,meanEntropy > 2.69,0.2478,0.8144078144078144,1.0,1.0,1.0
203,medianEntropy <= 2.65,0.2464,0.950920245398773,-1.0,-1.0,-1.0
204,meanEntropy <= 2.68,0.501,0.8254963427377221,-1.0,-1.0,-1.0
205,medianEntropy > 2.68,0.4973,0.6522038567493113,1.0,1.0,1.0
206,medianEntropy > 2.68,0.5119,0.6614615865084322,1.0,1.0,1.0
207,meanEntropy > 2.68,0.4942,0.6688938381588716,1.0,1.0,1.0
208,meanEntropy > 2.68,0.5002,0.6423982869379015,1.0,1.0,-1.0
209,medianEntropy <= 2.65,0.2506,0.942643391521197,-1.0,-1.0,-1.0
210,medianEntropy <= 2.65,0.2454,0.9386503067484663,-1.0,-1.0,-1.0
211,medianEntropy > 2.69,0.2535,0.7931526390870185,1.0,1.0,1.0
212,meanEntropy <= 2.66,0.2492,0.9559471365638766,-1.0,-1.0,-1.0
213,meanEntropy <= 2.69,0.7347,0.6006739679865206,1.0,1.0,1.0
214,medianEntropy <= 2.65,0.2533,0.940149625935162,-1.0,-1.0,-1.0
215,meanEntropy <= 2.66,0.2512,0.9388379204892966,-1.0,-1.0,-1.0
216,medianEntropy > 2.69,0.25,0.7812187812187812,1.0,1.0,1.0
217,medianEntropy > 2.69,0.2493,0.8159340659340659,1.0,1.0,-1.0
218,medianEntropy > 2.68,0.5006,0.672627235213205,1.0,1.0,1.0
219,medianEntropy <= 2.65,0.2463,0.9388379204892966,-1.0,-1.0,-1.0
220,medianEntropy > 2.69,0.2565,0.7913429522752498,1.0,1.0,1.0
221,medianEntropy > 2.69,0.2475,0.8089887640449438,1.0,1.0,1.0
222,meanEntropy > 2.69,0.2477,0.7824639289678136,1.0,1.0,1.0
223,medianEntropy <= 2.68,0.4919,0.812375249500998,1.0,1.0,1.0
224,medianEntropy > 2.69,0.252,0.7926829268292683,1.0,1.0,-1.0
225,meanEntropy <= 2.68,0.5105,0.802441731409545,-1.0,-1.0,-1.0
226,medianEntropy > 2.68,0.4982,0.6587887740029542,1.0,1.0,1.0
227,medianEntropy > 2.68,0.4993,0.6768826619964974,1.0,1.0,-1.0
228,meanEntropy <= 2.68,0.5006,0.8088445078459344,1.0,1.0,-1.0
229,medianEntropy <= 2.65,0.2528,0.9335548172757475,-1.0,-1.0,-1.0
231,medianEntropy > 2.69,0.2445,0.7966252220248667,1.0,1.0,1.0
232,medianEntropy <= 2.68,0.4991,0.8021978021978022,-1.0,-1.0,1.0
233,medianEntropy <= 2.65,0.2524,0.9136212624584718,-1.0,-1.0,-1.0
234,meanEntropy <= 2.66,0.2454,0.9647577092511013,-1.0,-1.0,1.0
235,meanEntropy > 2.69,0.2488,0.7913175932977913,1.0,1.0,1.0
236,medianEntropy > 2.68,0.4994,0.6602613374327441,1.0,1.0,1.0
237,medianEntropy > 2.68,0.5072,0.6769358867610324,1.0,1.0,1.0
238,medianEntropy > 2.69,0.2481,0.8051948051948052,1.0,1.0,1.0
239,meanEntropy > 2.69,0.2536,0.7820408163265307,1.0,1.0,1.0
240,medianEntropy <= 2.68,0.503,0.8127340823970037,1.0,1.0,1.0
241,meanEntropy <= 2.68,0.4986,0.8077403245942572,-1.0,-1.0,-1.0
242,meanEntropy > 2.69,0.2444,0.8077403245942572,1.0,1.0,1.0
243,meanEntropy <= 2.68,0.4939,0.8165887850467289,-1.0,-1.0,-1.0
244,medianEntropy > 2.68,0.4961,0.6653346653346653,1.0,1.0,1.0
245,medianEntropy <= 2.68,0.488,0.8018318068276437,1.0,1.0,1.0
246,medianEntropy <= 2.68,0.4994,0.8198103266596417,-1.0,-1.0,-1.0
247,medianEntropy > 2.69,0.2464,0.7826552462526767,1.0,1.0,1.0
248,meanEntropy > 2.68,0.506,0.6577139287945034,1.0,1.0,1.0
